1,Ben Roethlisberger\RoetBe00,QB,PIT,$23950000
,Von Miller\MillVo00,LB,DEN,$2000000
,Andre Holmes\HolmAn00,WR,OAK,$2000000
,Brian Hoyer\HoyeBr00,QB,CHI,$2000000
,Ricky Jean-Francois\JeanRi99,DT,WAS,$2000000
,Karlos Dansby\DansKa20,LB,CIN,$2000000
,Kory Lichtensteiger\LichKo20,C,WAS,$2000000
,Ryan Fitzpatrick\FitzRy00,QB,NYJ,$2000000
,Antonio Cromartie\CromAn20,DB,IND,$2000000
,Mark Sanchez\SancMa00,QB,DAL,$2000000
,Anthony Sherman\SherAn00,RB,KAN,$2000000
,Jeremy Lane\LaneJe00,CB,SEA,$2000000
465,Breshad Perriman\PerrBr02,WR,BAL,$1978481
466,Keanu Neal\NealKe01,FS,ATL,$1952299
467,Derek Anderson\AndeDe00,QB,CAR,$1950000
468,Ryan Kelly\KellRy00,C,IND,$1900178
469,Jarius Wright\WrigJa02,WR,MIN,$1900000
470,Bradley Roby\RobyBr00,CB,DEN,$1896144
471,Kendrick Lewis\LewiKe00,DB,BAL,$1866667
472,Phillip Dorsett\DorsPh00,WR,IND,$1848958
473,Will Fuller\FullWi01,WR,HOU,$1848057
474,Dwayne Gratz\GratDw00,CB,2TM,$1845394
475,Dallas Thomas\ThomDa04,OT,MIA,$1822564
476,Markus Wheaton\WheaMa00,WR,PIT,$1818844
477,Shane Lechler\LechSh20,P,HOU,$1800000
,Glenn Dorsey\DorsGl99,DT,SFO,$1800000
479,Brandon Williams\WillBr02,DT,BAL,$1799750
480,Damarious Randall\RandDa00,FS,GNB,$1799030
481,Jelani Jenkins\JenkJe00,OLB,MIA,$1789172
482,Dion Sims\SimsDi00,TE,MIA,$1787888
483,Brian Schwenke\SchwBr00,C,TEN,$1787065
484,David Bakhtiari\BakhDa00,OT,GNB,$1784850
485,Jah Reid\ReidJa00,OT,KAN,$1768750
486,Shaq Lawson\LawsSh00,DE,BUF,$1751904
487,Matt Schaub\SchaMa00,QB,ATL,$1750000
,Allen Barbre\BarbAl20,T,PHI,$1750000
,Damon Harrison\HarrDa03,DT,NYG,$1750000
,Olivier Vernon\VernOl00,DE,NYG,$1750000
,Tahir Whitehead\WhitTa00,OLB,DET,$1750000
,Donnie Jones\JoneDo21,P,PHI,$1750000
,Steve McLendon\McLeSt00,DT,NYJ,$1750000
,Jerraud Powers\PoweJe99,DB,BAL,$1750000
,Jared Crick\CricJa00,DT,DEN,$1750000
,Stephen Tulloch\TullSt20,LB,PHI,$1750000
,Blaine Gabbert\GabbBl00,QB,SFO,$1750000
,Corey Peters\PeteCo00,DT,ARI,$1750000
,Demar Dotson\DotsDe00,T,TAM,$1750000
,Brandon Myers\MyerBr00,TE,TAM,$1750000
501,Levine Toilolo\ToilLe00,TE,ATL,$1746146
502,Artie Burns\BurnAr00,CB,PIT,$1743814
503,Jonathan Cyprien\CyprJo00,SS,JAX,$1740170
504,Paxton Lynch\LyncPa00,QB,DEN,$1722963
505,Micah Hyde\HydeMi00,CB,GNB,$1715527
506,Ricky Wagner\WagnRi00,OT,BAL,$1707140
507,Kenny Clark\ClarKe01,DT,GNB,$1702117
508,Brice McCain\McCaBr99,DB,TEN,$1700000
,Dwight Lowery\LoweDw99,DB,SDG,$1700000
,Dannell Ellerbe\ElleDa99,LB,NOR,$1700000
,Britton Colquitt\ColqBr00,P,CLE,$1700000
,C.J. Spiller\SpilC.00,RB,2TM,$1700000
513,Mychal Rivera\RiveMy00,TE,OAK,$1697213
514,Kenny Vaccaro\VaccKe00,FS,NOR,$1690188
515,Marquess Wilson\WilsMa02,WR,CHI,$1682787
,Willie Young\YounWi99,DE,CHI,$1682787
517,Kemal Ishmael\IshmKe00,DB,ATL,$1682474
518,Sheldon Richardson\RichSh00,DT,NYJ,$1671530
519,Russell Shepard\ShepRu00,WR,TAM,$1671000
,Akeem Spence\SpenAk00,DT,TAM,$1671000
,Luke Willson\WillLu00,TE,SEA,$1671000
,Zach Line\LineZa01,FB,MIN,$1671000
,Benny Cunningham\CunnBe01,RB,LAR,$1671000
,T.J. McDonald\McDoTJ00,FS,LAR,$1671000
,Brian Winters\WintBr00,OG,NYJ,$1671000
,Corbin Bryant\BryaCo00,DE,BUF,$1671000
,Jordan Mills\MillJo02,OT,BUF,$1671000
,A.J. Bouye\BouyA.00,CB,HOU,$1671000
,Don Jones\JoneDo02,SS,2TM,$1671000
,Austin Pasztor\PaszAu00,OL,CLE,$1671000
,Terrelle Pryor\PryoTe00,QB,CLE,$1671000
,Gerald Hodges\HodgGe00,OLB,SFO,$1671000
,John Simon\SimoJo01,DE,HOU,$1671000
,John Jenkins\JenkJo00,DT,2TM,$1671000
,Tim Lelito\LeliTi00,G,NOR,$1671000
,Michael Wilhoite\WilhMi00,LB,SFO,$1671000
,Jaron Brown\BrowJa03,WR,ARI,$1671000
,Kenny Stills\StilKe00,WR,MIA,$1671000
,Larry Donnell\DonnLa00,TE,NYG,$1671000
,Andre Ellington\ElliAn00,RB,ARI,$1671000
,Tony Jefferson\JeffTo00,FS,ARI,$1671000
,Alex Okafor\OkafAl00,DE,ARI,$1671000
,Jack Doyle\DoylJa00,TE,IND,$1671000
,D.J. Swearinger\SweaDJ00,FS,ARI,$1671000
,William Gholston\GholWi00,DE,TAM,$1671000
,Sio Moore\MoorSi00,OLB,2TM,$1671000
547,Darrell Stuckey\StucDa20,S,SDG,$1668750
548,Duron Harmon\HarmDu00,FS,NWE,$1665000
549,Ryan Harris\HarrRy20,T,PIT,$1662500
550,Bennie Logan\LogaBe00,DT,PHI,$1661000
,Logan Ryan\RyanLo00,CB,NWE,$1661000
,J.J. Wilcox\WilcJ.00,S,DAL,$1661000
,Terrance Williams\WillTe01,WR,DAL,$1661000
554,Nickell Robey-Coleman\RobeNi00,CB,BUF,$1658333
555,Nick Foles\FoleNi00,QB,KAN,$1656250
556,Terence Newman\NewmTe20,DB,MIN,$1650000
557,Larry Warford\WarfLa00,OG,DET,$1646000
558,Manti Te'o\TeoxMa00,ILB,SDG,$1645770
559,Mario Addison\AddiMa00,DE,CAR,$1620000
560,Ted Larsen\LarsTe20,C,CHI,$1612500
561,Luke Stocker\StocLu00,TE,TAM,$1600000
,Alex Boone\BoonAl21,T,MIN,$1600000
563,Anthony Barr\BarrAn00,OLB,MIN,$1578500
564,Eric Reid\ReidEr00,FS,SFO,$1561464
565,Mike Nugent\nugenmik01,K,CIN,$1550000
,Anquan Boldin\BoldAn00,WR,DET,$1550000
567,Robert Woods\WoodRo02,WR,BUF,$1548518
568,Vernon Butler\ButlVe00,DT,CAR,$1526639
569,Menelik Watson\WatsMe00,OT,OAK,$1525635
570,Mike Glennon\GlenMi00,QB,TAM,$1517719
571,Xavier Su'a-Filo\Sua-Xa00,OG,HOU,$1514073
572,Jason Jones\JoneJa99,DT,MIA,$1502188
573,Jarvis Jenkins\JenkJa01,DL,2TM,$1500000
,Chris Maragos\MaraCh99,DB,PHI,$1500000
,Cory Harkey\HarkCo00,TE,LAR,$1500000
,Josh Robinson\RobiJo01,CB,TAM,$1500000
,Antwon Blake\BlakAn00,CB,TEN,$1500000
,Scott Tolzien\TolzSc00,QB,IND,$1500000
,Ryan Mallett\MallRy00,QB,BAL,$1500000
,Percy Harvin\HarvPe00,WR,BUF,$1500000
,Reggie Bush\BushRe00,RB,BUF,$1500000
,J.T. Thomas\ThomJ.02,LB,NYG,$1500000
,James Harrison\HarrJa23,LB,PIT,$1500000
,Chris Conte\ContCh00,DB,TAM,$1500000
585,Joel Bitonio\BitoJo00,OT,CLE,$1489554
586,Mike Tolbert\TolbMi00,RB,CAR,$1475000
587,Kawann Short\ShorKa00,DT,CAR,$1473192
588,Quintin Demps\DempQu99,DB,HOU,$1470000
589,Sean Weatherspoon\WeatSe99,LB,ATL,$1468750
,Dashon Goldson\GoldDa99,DB,ATL,$1468750
591,Derek Carr\CarrDe02,QB,OAK,$1465037
592,Ra'Shede Hageman\HageRa00,DT,ATL,$1455230
593,Emmanuel Lamur\LamuEm00,LB,MIN,$1450000
,Marcus Sherels\SherMa20,DB,MIN,$1450000
,Lane Taylor\TaylLa01,G,GNB,$1450000
,Marshall Newhouse\NewhMa20,GT,NYG,$1450000
597,Jermon Bushrod\BushJe20,T,MIA,$1437500
598,Marqise Lee\LeexMa00,WR,JAX,$1411097
599,Janoris Jenkins\JenkJa03,CB,NYG,$1400000
,Kendall Reyes\ReyeKe00,DT,2TM,$1400000
,Patrick Chung\ChunPa99,DB,NWE,$1400000
,Courtney Upshaw\UpshCo00,OLB,ATL,$1400000
,Sherrick McManis\McMaSh99,DB,CHI,$1400000
,Matt Moore\MoorMa01,QB,MIA,$1400000
605,Odell Beckham\BeckOd00,WR,NYG,$1366018
606,Daryl Smith\SmitDa24,LB,TAM,$1350000
,Vernon Davis\DaviVe00,TE,WAS,$1350000
,Cody Wallace\WallCo20,C,PIT,$1350000
609,T.J. Yeldon\YeldT.00,RB,JAX,$1344040
610,Aaron Donald\DonaAa00,DT,LAR,$1341500
611,Arian Foster\FostAr00,RB,MIA,$1338750
612,Alvin Bailey\BailAl01,OG,CLE,$1333333
613,Cyrus Kouandjio\KouaCy00,OT,BUF,$1311497
614,Andrew Gachkar\GachAn00,OLB,DAL,$1300000
615,Fletcher Cox\CoxxFl00,DT,PHI,$1299000
616,Eddie Goldman\GoldEd00,DT,CHI,$1292344
617,Stephon Tuitt\TuitSt00,DT,PIT,$1257122
618,Devin Funchess\FuncDe00,WR,CAR,$1254747
619,Tyvon Branch\BranTy99,DB,ARI,$1250000
,Tim Barnes\BarnTi01,C,LAR,$1250000
,Danny Amendola\AmenDa00,WR,NWE,$1250000
,Brian Quick\QuicBr00,WR,LAR,$1250000
,Chris Long\LongCh99,DE,NWE,$1250000
,Lawrence Guy\GuyxLa00,DT,BAL,$1250000
,Niles Paul\PaulNi00,WR,WAS,$1250000
,Morris Claiborne\ClaiMo00,CB,DAL,$1250000
,Zach Brown\BrowZa00,OLB,BUF,$1250000
,Jordan Reed\ReedJo02,TE,WAS,$1250000
,Tyrone Crawford\CrawTy00,DE,DAL,$1250000
,J'Marcus Webb\WebbJM20,T,SEA,$1250000
,Darren McFadden\McFaDa00,RB,DAL,$1250000
,John Jerry\JerrJo20,G,NYG,$1250000
,Jared Veldheer\VeldJa20,T,ARI,$1250000
634,Zack Martin\MartZa00,OT,DAL,$1235255
635,Eric Ebron\EbroEr00,TE,DET,$1233558
636,Pat Sims\SimsPa99,DT,CIN,$1225000
,Anthony Davis\DaviAn27,T,SFO,$1225000
638,Benardrick McKinney\McKiBe00,ILB,HOU,$1214801
639,Cedric Peerman\PeerCe00,RB,CIN,$1210000
640,Emmanuel Ogbah\OgbaEm00,DE,CLE,$1201753
641,Alan Branch\BranAl99,DT,NWE,$1200000
,Matt Slauson\SlauMa20,G,SDG,$1200000
,Anthony Levine\LeviAn00,S,BAL,$1200000
,Chris Jones\JoneCh02,P,DAL,$1200000
,Stephen Paea\PaeaSt00,DT,CLE,$1200000
646,Calvin Pryor\PryoCa00,FS,NYJ,$1198478
647,Le'Veon Bell\BellLe00,RB,PIT,$1197347
648,Timmy Jernigan\JernTi00,DT,BAL,$1195337
649,Vince Williams\WillVi01,ILB,PIT,$1194670
650,Kevin Dodd\DoddKe00,DE,TEN,$1191328
651,Brandin Cooks\CookBr00,WR,NOR,$1182132
652,Jon Condo\CondJo20,LB,OAK,$1177500
653,Robert Golden\GoldRo00,S,PIT,$1176666
654,Margus Hunt\HuntMa00,DE,CIN,$1168077
655,Hunter Henry\HenrHu00,TE,SDG,$1160055
656,Justin Pugh\PughJu00,OG,NYG,$1157307
657,Josh Brown\brownjos01,K,NYG,$1152941
658,Blair Walsh\WalsBl00,K,MIN,$1150000
,Keenan Robinson\RobiKe01,OLB,NYG,$1150000
,Taiwan Jones\JoneTa00,RB,OAK,$1150000
661,Eric Weems\WeemEr00,WR,ATL,$1147500
662,Rob Ninkovich\NinkRo20,DE,NWE,$1147058
663,Justin Hunter\HuntJu00,WR,2TM,$1144656
664,Zach Ertz\ErtzZa00,TE,PHI,$1138527
665,Darrius Heyward-Bey\HeywDa00,WR,PIT,$1133333
666,Chris Jones\JoneCh09,DT,KAN,$1132950
667,Marcus Smith\SmitMa03,DE,PHI,$1129008
668,Kraig Urbik\UrbiKr20,G,MIA,$1125000
669,Deone Bucannon\BucaDe00,SS,ARI,$1120837
670,Xavien Howard\HowaXa00,CB,MIA,$1114189
671,Tavon Austin\AustTa00,WR,LAR,$1111111
672,Mitch Unrein\UnreMi00,DT,CHI,$1110000
673,Akeem Ayers\AyerAk00,LB,IND,$1100000
,Johnson Bademosi\BadeJo00,DB,DET,$1100000
,Albert McClellan\McClAl00,DE,BAL,$1100000
,Tank Carder\CardTa00,ILB,CLE,$1100000
,Will Beatty\BeatWi20,T,NYG,$1100000
,Devin Hester\HestDe99,WR-PR,BAL,$1100000
,Chris Hairston\HairCh00,OL,SDG,$1100000
680,John Denney\DennJo20,DE-C,MIA,$1095000
681,Eric Winston\WinsEr20,T,CIN,$1090000
682,Ereck Flowers\FlowEr00,OT,NYG,$1089169
683,Denzel Perryman\PerrDe00,ILB,SDG,$1085562
684,Robert Alford\AlfoRo00,CB,ATL,$1082263
685,Eddie Lacy\LacyEd00,RB,GNB,$1079404
686,Davante Adams\AdamDa01,WR,GNB,$1072746
687,Beau Brinkley\BrinBe00,LSTE,TEN,$1068000
688,Frank Zombo\ZombFr00,LB,KAN,$1066666
689,Jimmie Ward\WardJi01,SS,SFO,$1066594
690,Todd Gurley\GurlTo01,RB,LAR,$1063326
691,Mitch Morse\MorsMi00,OT,KAN,$1062062
692,Garrison Sanborn\SanbGa00,C,BUF,$1057500
693,Zane Beadles\BeadZa20,T,SFO,$1050000
,L.P. Ladouceur\LadoL.20,DE,DAL,$1050000
695,Kamalei Correa\CorrKa00,OLB,BAL,$1045388
696,Ronald Darby\DarbRo00,CB,BUF,$1038566
697,Eddie Pleasant\PleaEd00,SS,HOU,$1036000
698,Tank Carradine\CarrCo00,DE,SFO,$1029684
699,Austin Johnson\JohnAu01,DT,TEN,$1029496
700,J.J. Jansen\JansJ.00,C,CAR,$1025000
701,Jeremy Hill\HillJe01,RB,CIN,$1023710
702,Trae Waynes\WaynTr00,CB,MIN,$1023381
703,Alec Ogletree\OgleAl00,OLB,LAR,$1019322
704,Nate Orchard\OrchNa00,OLB,CLE,$1015069
705,Cody Latimer\LatiCo00,WR,DEN,$1011450
706,Teddy Williams\WillTe00,WR,CAR,$1010000
707,Cordarrelle Patterson\PattCo00,WR,MIN,$1009689
708,Jihad Ward\WardJi02,DE,OAK,$1007236
709,Evan Mathis\MathEv20,G,ARI,$1006900
710,Kevin Minter\MintKe00,ILB,ARI,$1003667
711,Ahtyba Rubin\RubiAh99,NT,SEA,$1000000
,Jon Ryan\RyanJo21,P,SEA,$1000000
,Matt Forte\FortMa00,RB,NYJ,$1000000
,Jahri Evans\EvanJa21,T,NOR,$1000000
,Brandon Brooks\BrooBr00,G,PHI,$1000000
,Chase Daniel\DaniCh00,QB,PHI,$1000000
,Rodney McLeod\McLeRo00,S,PHI,$1000000
,Cedric Thornton\ThorCe00,DT,DAL,$1000000
,Darius Slay\SlayDa00,CB,DET,$1000000
,Brent Celek\CeleBr00,TE,PHI,$1000000
,Vinny Curry\CurrVi00,DE,PHI,$1000000
,Chris Hogan\HogaCh00,WR,NWE,$1000000
,Stefan Charles\CharSt00,DT,DET,$1000000
,Rafael Bush\BushRa00,S,DET,$1000000
,Ryan Allen\AlleRy01,P,NWE,$1000000
,Coty Sensabaugh\SensCo00,CB,2TM,$1000000
,Matt McCants\McCaMa00,T,OAK,$1000000
,Chris Carter\CartCh00,DL,2TM,$1000000
,Matt Slater\SlatMa00,WR,NWE,$1000000
,Bryan Anger\AngeBr00,P,TAM,$1000000
,Nick Sundberg\SundNi00,C,WAS,$1000000
,Sean Lee\LeexSe99,LB,DAL,$1000000
,Shea McClellin\McClSh00,DE,NWE,$1000000
,Terrell McClain\McClTe00,DL,DAL,$1000000
,Orlando Scandrick\ScanOr99,DB,DAL,$1000000
,Dwight Freeney\FreeDw00,DE,ATL,$1000000
,Tyron Smith\SmitTy00,OT,DAL,$1000000
,Andrew Hawkins\HawkAn00,WR,CLE,$1000000
,Kyle Wilber\WilbKy00,OLB,DAL,$1000000
,Jason Witten\WittJa00,TE,DAL,$1000000
,Garrett Celek\CeleGa00,TE,SFO,$1000000
,Drew Brees\BreeDr00,QB,NOR,$1000000
,Zach Strief\StriZa20,G,NOR,$1000000
,Justin Bethel\BethJu00,CB,ARI,$1000000
,Mark Herzlich\HerzMa00,LB,NYG,$1000000
,Tyrann Mathieu\MathTy00,CB,ARI,$1000000
,Frostee Rucker\RuckFr99,DE,ARI,$1000000
,Drew Stanton\StanDr00,QB,ARI,$1000000
,Doug Baldwin\BaldDo00,WR,SEA,$1000000
750,Jordan Phillips\PhilJo01,DT,MIA,$991570
751,Kiko Alonso\AlonKi00,ILB,MIA,$991418
752,Joe Berger\BergJo20,T,MIN,$985000
,Don Muhlbach\MuhlDo20,C,DET,$985000
,Jon Dorenbos\DoreJo20,C,PHI,$985000
,Donte Whitner\WhitDo20,DB,WAS,$985000
,Robbie Gould\gouldrob01,K,NYG,$985000
,Kedric Golston\GolsKe20,DT,WAS,$985000
,Roman Harper\HarpRo21,DB,NOR,$985000
,Darryl Tapp\TappDa20,DE,NOR,$985000
,Andre Johnson\JohnAn02,WR,TEN,$985000
,John Kuhn\KuhnJo00,FB,NOR,$985000
,Tony McDaniel\McDaTo20,DT,SEA,$985000
763,Derrick Henry\HenrDe00,RB,TEN,$983259
764,Xavier Rhodes\RhodXa00,CB,MIN,$979523
765,Gavin Escobar\EscoGa00,TE,DAL,$979158
766,Ryan Hewitt\HewiRy00,FB,CIN,$978334
767,Senio Kelemete\KeleSe00,T,NOR,$977500
768,Jack Mewhort\MewhJa00,OT,IND,$974673
769,Jake Fisher\FishJa00,OT,CIN,$968073
770,Kony Ealy\EalyKo00,DE,CAR,$967317
771,Spencer Ware\WareSp00,RB,KAN,$958333
,Charcandrick West\WestCh01,RB,KAN,$958333
773,Allen Robinson\RobiAl02,WR,JAX,$957510
774,Johnathan Hankins\HankJo00,DT,NYG,$954639
775,Andrus Peat\PeatAn00,OT,NOR,$952887
776,Clark Harris\HarrCl20,TE,CIN,$950000
,Josh Kline\KlinJo01,OL,TEN,$950000
,Gino Gradkowski\GradGi00,G,CAR,$950000
,Andrew Sendejo\SendAn00,DB,MIN,$950000
,Demetrius Harris\HarrDe03,TE,KAN,$950000
781,Jarvis Landry\LandJa00,WR,MIA,$947703
782,Sharrif Floyd\FloySh00,DT,MIN,$941300
783,Morgan Cox\CoxxMo00,C,BAL,$940000
784,Cullen Jenkins\JenkCu20,DT,WAS,$927058
785,Mason Foster\FostMa00,LB,WAS,$925000
786,Maxx Williams\WillMa04,TE,BAL,$921077
787,Jamie Collins\CollJa00,OLB,2TM,$917864
788,Jason Spriggs\SpriJa00,OT,GNB,$909871
789,Josh Bynes\ByneJo00,LB,DET,$900000
,Bryan Braman\BramBr00,LB,PHI,$900000
,Will Blackmon\BlacWi20,DB,WAS,$900000
,James Laurinaitis\LaurJa99,LB,NOR,$900000
,David Bruton\BrutDa99,DB,WAS,$900000
,Clay Harbor\HarbCl00,TE,2TM,$900000
,Jeff Heath\HeatJe00,S,DAL,$900000
,Jonathan Grimes\GrimJo01,RB,HOU,$900000
,Paul Kruger\KrugPa99,DE,NOR,$900000
,Daniel Kilgore\KilgDa00,OL,SFO,$900000
,Thomas Morstead\MorsTh00,P,NOR,$900000
800,Patrick DiMarco\DiMaPa00,FB,ATL,$897500
,Mike Windt\WindMi00,C,SDG,$897500
802,Arthur Brown\BrowAr00,OLB,JAX,$889668
803,Wallace Gilberry\GilbWa00,DE,2TM,$885000
,Colin Jones\JoneCo01,DB,CAR,$885000
,Erin Henderson\HendEr99,LB,NYJ,$885000
,Evander Hood\HoodEv99,DT,WAS,$885000
,James Ihedigbo\IhedJa00,DB,BUF,$885000
,Kellen Davis\DaviKe01,TE,NYJ,$885000
,Matthew Mulligan\MullMa00,TE,DET,$885000
,Justin Durant\DuraJu99,LB,DAL,$885000
,Leon Hall\HallLe98,DB,NYG,$885000
,Chris Johnson\JohnCh04,RB,ARI,$885000
813,Arik Armstead\ArmsAr01,DE,SFO,$882392
814,Jordan Norwood\NorwJo00,WR,DEN,$880000
815,Lamarcus Joyner\JoynLa00,CB,LAR,$877289
816,Jon Weeks\WeekJo00,C,HOU,$875000
817,Ty Sambrailo\SambTy00,OT,DEN,$874081
818,Jordan Matthews\MattJo00,WR,PHI,$869934
819,Charlie Whitehurst\WhitCh02,QB,CLE,$869117
820,Weston Richburg\RichWe00,C,NYG,$863396
821,Nelson Agholor\AghoNe00,WR,PHI,$861244
822,Billy Turner\TurnBi00,OT,MIA,$861000
823,C.J. Fiedorowicz\FiedC.00,TE,HOU,$860826
824,Joe Webb\WebbJo00,WR,CAR,$860000
,Jack Crawford\CrawJa00,DE,DAL,$860000
,Josh Harris\HarrJo02,LS,ATL,$860000
827,Marquise Goodwin\GoodMa00,WR,BUF,$859719
828,Quinten Rollins\RollQu00,CB,GNB,$850583
829,Daren Bates\BateDa00,LB,OAK,$850000
,Greg Zuerlein\ZuerGr00,K,LAR,$850000
,Bilal Powell\PoweBi00,RB,NYJ,$850000
,Max Unger\UngeMa20,C,NOR,$850000
833,Johnthan Banks\BankJo00,CB,2TM,$849498
834,Paul Richardson\RichPa01,WR,SEA,$848440
835,D.J. Humphries\HumpD.00,OT,ARI,$840096
836,Jerome Felton\FeltJe00,RB,BUF,$832941
837,Trent Murphy\MurpTr00,DE,WAS,$826618
838,Knile Davis\DaviKn00,RB,2TM,$826504
839,Deion Jones\JoneDe01,OLB,ATL,$826479
840,Byron Jones\JoneBy00,CB,DAL,$825998
841,Nate Ebner\EbneNa00,DB,NWE,$825000
,Brynden Trawick\TrawBr00,S,OAK,$825000
,Zak DeOssie\DeOsZa99,LB,NYG,$825000
844,Laken Tomlinson\TomlLa01,OG,DET,$823648
845,Austin Seferian-Jenkins\SefeAu00,TE,2TM,$822721
846,Kayvon Webster\WebsKa00,CB,DEN,$821950
847,Christian Kirksey\KirkCh00,OLB,CLE,$815625
848,Antonio Smith\SmitAn22,DE,HOU,$811176
849,Jace Amaro\AmarJa00,TE,TEN,$810272
850,Robert McClain\McClRo98,DB,CAR,$810000
851,Mike Morgan\MorgMi00,LB,SEA,$800000
,Tavon Wilson\WilsTa00,FS,DET,$800000
,Cecil Shorts\ShorCe00,WR,TAM,$800000
,Ron Brooks\BrooRo01,CB,PHI,$800000
,Theo Riddick\RiddTh00,RB,DET,$800000
,Coby Fleener\FleeCo00,TE,NOR,$800000
,Tyrunn Walker\WalkTy00,DL,DET,$800000
,Bradley Sowell\SoweBr00,T,SEA,$800000
,Dion Lewis\LewiDi00,RB,NWE,$800000
,Derek Carrier\CarrDe00,WR,WAS,$800000
,Alfred Morris\MorrAl00,RB,DAL,$800000
,Tanner Purdum\PurdTa00,C,NYJ,$800000
,Lance Dunbar\DunbLa00,RB,DAL,$800000
,Tony Jerod-Eddie\JeroTo00,DT,SFO,$800000
,Matt Overton\OverMa00,LS,IND,$800000
,Jermaine Kearse\KearJe01,WR,SEA,$800000
867,Vance McDonald\McDoVa00,TE,SFO,$795797
868,Kyle Nelson\NelsKy00,TE,SFO,$795000
869,Preston Brown\BrowPr00,ILB,BUF,$793750
870,Duke Williams\WillDu00,SS,BUF,$792563
871,Shamarko Thomas\ThomSh00,SS,PIT,$788288
872,Justin Gilbert\GilbJu00,CB,PIT,$786682
873,Stephone Anthony\AnthSt00,ILB,NOR,$786442
874,Troy Niklas\NiklTr00,TE,ARI,$785755
875,A.J. Cann\CannA.00,OG,JAX,$785399
876,Bryan Walters\WaltBr00,WR,JAX,$785000
877,Landry Jones\JoneLa02,QB,PIT,$784805
878,Clive Walford\WalfCl00,TE,OAK,$781126
879,Malcom Brown\BrowMa01,DT,NWE,$781056
880,J.C. Tretter\TretJC00,OG,GNB,$778977
881,Jake McQuaide\McQuJa00,LS,LAR,$775000
,Chase Reynolds\ReynCh00,RB,LAR,$775000
,Joe Looney\LoonJo01,G,DAL,$775000
884,Tyler Boyd\BoydTy00,WR,CIN,$774358
885,Cody Whitehair\WhitCo03,OG,CHI,$768103
886,Craig Robertson\RobeCr00,LB,NOR,$765000
,Nick Fairley\FairNi00,DT,NOR,$765000
,Mark Ingram\IngrMa01,RB,NOR,$765000
,Cameron Jordan\JordCa00,DE,NOR,$765000
890,Tom Brady\BradTo00,QB,NWE,$764705
891,Jaelen Strong\StroJa01,WR,HOU,$762995
892,Gabe Jackson\JackGa00,OG,OAK,$762844
893,Will Sutton\SuttWi00,DT,CHI,$761517
894,DeShawn Shead\SheaDe00,DB,SEA,$760000
,Keith Tandy\TandKe00,CB,TAM,$760000
,Will Tukuafu\TukuWi00,DT,SEA,$760000
,Matt Asiata\AsiaMa00,FB,MIN,$760000
,Audie Cole\ColeAu00,ILB,MIN,$760000
,Rhett Ellison\ElliRh00,FB,MIN,$760000
,Don Carey\CareDo00,DB,DET,$760000
,Sterling Moore\MoorSt00,CB,NOR,$760000
,Donald Butler\ButlDo99,LB,MIA,$760000
,Nolan Carroll\CarrNo00,DB,PHI,$760000
,Justin Trattou\TratJu00,DE,MIN,$760000
,LeGarrette Blount\BlouLe00,RB,NWE,$760000
,Brandon Bolden\BoldBr00,RB,NWE,$760000
,Vlad Ducasse\DucaVl20,G,BAL,$760000
,Cliff Matthews\MattCl01,DL,ATL,$760000
,Cam Thomas\ThomCa99,DT,LAR,$760000
,Sergio Brown\BrowSe00,DB,BUF,$760000
,Ben Ijalana\IjalBe00,OL,NYJ,$760000
,Andre Roberts\RobeAn00,WR,DET,$760000
,Kai Forbath\ForbKa00,K,MIN,$760000
,Bruce Carter\CartBr00,LB,NYJ,$760000
